time,target_value
10/03/2008 00:00,0.50000
11/03/2008 00:00,0.50000
12/03/2008 00:00,0.50000
13/03/2008 00:00,0.50000
14/03/2008 00:00,0.50000
15/03/2008 00:00,0.50000
16/03/2008 00:00,0.50000
17/03/2008 00:00,0.50000
18/03/2008 00:00,0.50000
19/03/2008 00:00,0.50000
20/03/2008 00:00,0.50000
21/03/2008 00:00,0.50000
22/03/2008 00:00,0.50000
23/03/2008 00:00,0.50000
24/03/2008 00:00,0.50000
25/03/2008 00:00,0.50000
26/03/2008 00:00,0.50000
27/03/2008 00:00,0.50000
28/03/2008 00:00,0.50000
29/03/2008 00:00,0.50000
30/03/2008 00:00,0.50000
31/03/2008 00:00,0.50000
01/04/2008 00:00,0.50000
02/04/2008 00:00,0.50000
03/04/2008 00:00,0.50000
04/04/2008 00:00,0.50000
05/04/2008 00:00,0.50000
06/04/2008 00:00,0.50000
07/04/2008 00:00,0.50000
08/04/2008 00:00,0.50000
09/04/2008 00:00,0.50000
10/04/2008 00:00,0.50000
11/04/2008 00:00,0.50000
12/04/2008 00:00,0.50000
13/04/2008 00:00,0.50000
14/04/2008 00:00,0.50000
15/04/2008 00:00,0.50000
16/04/2008 00:00,0.50000
17/04/2008 00:00,0.50000
18/04/2008 00:00,0.50000
19/04/2008 00:00,0.50000
20/04/2008 00:00,0.50000
21/04/2008 00:00,0.50000
22/04/2008 00:00,0.50000
23/04/2008 00:00,0.50000
24/04/2008 00:00,0.50000
25/04/2008 00:00,0.50000
26/04/2008 00:00,0.50000
27/04/2008 00:00,0.50000
28/04/2008 00:00,0.50000
29/04/2008 00:00,0.50000
30/04/2008 00:00,0.50000
01/05/2008 00:00,0.50000
02/05/2008 00:00,0.50000
03/05/2008 00:00,0.50000
04/05/2008 00:00,0.50000
05/05/2008 00:00,0.50000
06/05/2008 00:00,0.50000
07/05/2008 00:00,0.50000
08/05/2008 00:00,0.50000
09/05/2008 00:00,0.50000
10/05/2008 00:00,0.50000
11/05/2008 00:00,0.50000
12/05/2008 00:00,0.50000
13/05/2008 00:00,0.50000
14/05/2008 00:00,0.50000
15/05/2008 00:00,0.50000
16/05/2008 00:00,0.50000
17/05/2008 00:00,0.50000
18/05/2008 00:00,0.50000
19/05/2008 00:00,0.50000
20/05/2008 00:00,0.50000
21/05/2008 00:00,0.50000
22/05/2008 00:00,0.50000
23/05/2008 00:00,0.50000
24/05/2008 00:00,0.50000
25/05/2008 00:00,0.50000
26/05/2008 00:00,0.50000
27/05/2008 00:00,0.50000
28/05/2008 00:00,0.50000
29/05/2008 00:00,0.50000
30/05/2008 00:00,0.50000
31/05/2008 00:00,0.50000
01/06/2008 00:00,0.50000
02/06/2008 00:00,0.50000
03/06/2008 00:00,0.50000
04/06/2008 00:00,0.50000
05/06/2008 00:00,0.50000
06/06/2008 00:00,0.50000
07/06/2008 00:00,0.50000
08/06/2008 00:00,0.50000
09/06/2008 00:00,0.50000
10/06/2008 00:00,0.50000
11/06/2008 00:00,0.50000
12/06/2008 00:00,0.50000
13/06/2008 00:00,0.50000
14/06/2008 00:00,0.50000
15/06/2008 00:00,0.50000
16/06/2008 00:00,0.50000
17/06/2008 00:00,0.50000
18/06/2008 00:00,0.50000
19/06/2008 00:00,0.50000
20/06/2008 00:00,0.50000
21/06/2008 00:00,0.50000
22/06/2008 00:00,0.50000
23/06/2008 00:00,0.50000
24/06/2008 00:00,0.50000
25/06/2008 00:00,0.50000
26/06/2008 00:00,0.50000
27/06/2008 00:00,0.50000
28/06/2008 00:00,0.50000
29/06/2008 00:00,0.50000
30/06/2008 00:00,0.50000
01/07/2008 00:00,0.50000
02/07/2008 00:00,0.50000
03/07/2008 00:00,0.50000
04/07/2008 00:00,0.50000
05/07/2008 00:00,0.50000
06/07/2008 00:00,0.50000
07/07/2008 00:00,0.50000
08/07/2008 00:00,0.50000
09/07/2008 00:00,0.50000
10/07/2008 00:00,0.50000
11/07/2008 00:00,0.50000
12/07/2008 00:00,0.50000
13/07/2008 00:00,0.50000
14/07/2008 00:00,0.50000
15/07/2008 00:00,0.50000
16/07/2008 00:00,0.50000
17/07/2008 00:00,0.50000
18/07/2008 00:00,0.50000
19/07/2008 00:00,0.50000
20/07/2008 00:00,0.50000
21/07/2008 00:00,0.50000
22/07/2008 00:00,0.50000
23/07/2008 00:00,0.50000
24/07/2008 00:00,0.50000
25/07/2008 00:00,0.50000
26/07/2008 00:00,0.50000
27/07/2008 00:00,0.50000
28/07/2008 00:00,0.50000
29/07/2008 00:00,0.50000
30/07/2008 00:00,0.50000
31/07/2008 00:00,0.50000
01/08/2008 00:00,0.50000
02/08/2008 00:00,0.50000
03/08/2008 00:00,0.50000
04/08/2008 00:00,0.50000
05/08/2008 00:00,0.50000
06/08/2008 00:00,0.50000
07/08/2008 00:00,0.50000
08/08/2008 00:00,0.50000
09/08/2008 00:00,0.50000
10/08/2008 00:00,0.50000
11/08/2008 00:00,0.50000
12/08/2008 00:00,0.50000
13/08/2008 00:00,0.50000
14/08/2008 00:00,0.50000
15/08/2008 00:00,0.50000
16/08/2008 00:00,0.50000
17/08/2008 00:00,0.50000
18/08/2008 00:00,0.50000
19/08/2008 00:00,0.50000
20/08/2008 00:00,0.50000
21/08/2008 00:00,0.50000
22/08/2008 00:00,0.50000
23/08/2008 00:00,0.50000
24/08/2008 00:00,0.50000
25/08/2008 00:00,0.50000
26/08/2008 00:00,0.50000
27/08/2008 00:00,0.50000
28/08/2008 00:00,0.50000
29/08/2008 00:00,0.50000
30/08/2008 00:00,0.50000
31/08/2008 00:00,0.50000
01/09/2008 00:00,0.50000
02/09/2008 00:00,0.50000
03/09/2008 00:00,0.50000
04/09/2008 00:00,0.50000
05/09/2008 00:00,0.50000
06/09/2008 00:00,0.50000
07/09/2008 00:00,0.50000
08/09/2008 00:00,0.50000
09/09/2008 00:00,0.50000
10/09/2008 00:00,0.50000
11/09/2008 00:00,0.50000
12/09/2008 00:00,0.50000
13/09/2008 00:00,0.50000
14/09/2008 00:00,0.50000
15/09/2008 00:00,0.50000
16/09/2008 00:00,0.50000
17/09/2008 00:00,0.50000
18/09/2008 00:00,0.50000
19/09/2008 00:00,0.50000
20/09/2008 00:00,0.50000
21/09/2008 00:00,0.50000
22/09/2008 00:00,0.50000
23/09/2008 00:00,0.50000
24/09/2008 00:00,0.50000
25/09/2008 00:00,0.50000
26/09/2008 00:00,0.50000
27/09/2008 00:00,0.50000
28/09/2008 00:00,0.50000
29/09/2008 00:00,0.50000
30/09/2008 00:00,0.50000
01/10/2008 00:00,0.50000
02/10/2008 00:00,0.50000
03/10/2008 00:00,0.50000
04/10/2008 00:00,0.50000
05/10/2008 00:00,0.50000
06/10/2008 00:00,0.50000
07/10/2008 00:00,0.50000
08/10/2008 00:00,0.50000
09/10/2008 00:00,0.50000
10/10/2008 00:00,0.50000
11/10/2008 00:00,0.50000
12/10/2008 00:00,0.50000
13/10/2008 00:00,0.50000
14/10/2008 00:00,0.50000
15/10/2008 00:00,0.50000
16/10/2008 00:00,0.50000
17/10/2008 00:00,0.50000
18/10/2008 00:00,0.50000
19/10/2008 00:00,0.50000
20/10/2008 00:00,0.50000
21/10/2008 00:00,0.50000
22/10/2008 00:00,0.50000
23/10/2008 00:00,0.50000
24/10/2008 00:00,0.50000
25/10/2008 00:00,0.50000
26/10/2008 00:00,0.50000
27/10/2008 00:00,0.50000
28/10/2008 00:00,0.50000
29/10/2008 00:00,0.50000
30/10/2008 00:00,0.50000
31/10/2008 00:00,0.50000
01/11/2008 00:00,0.50000
02/11/2008 00:00,0.50000
03/11/2008 00:00,0.50000
04/11/2008 00:00,0.50000
05/11/2008 00:00,0.50000
06/11/2008 00:00,0.50000
07/11/2008 00:00,0.50000
08/11/2008 00:00,0.50000
09/11/2008 00:00,0.50000
10/11/2008 00:00,0.50000
11/11/2008 00:00,0.50000
12/11/2008 00:00,0.50000
13/11/2008 00:00,0.50000
14/11/2008 00:00,0.50000
15/11/2008 00:00,0.50000
16/11/2008 00:00,0.50000
17/11/2008 00:00,0.50000
18/11/2008 00:00,0.50000
19/11/2008 00:00,0.50000
20/11/2008 00:00,0.50000
21/11/2008 00:00,0.50000
22/11/2008 00:00,0.50000
23/11/2008 00:00,0.50000
24/11/2008 00:00,0.44826
25/11/2008 00:00,0.39653
26/11/2008 00:00,0.34479
27/11/2008 00:00,0.29305
28/11/2008 00:00,0.24132
29/11/2008 00:00,0.18958
30/11/2008 00:00,0.13784
01/12/2008 00:00,0.08611
02/12/2008 00:00,0.03437
03/12/2008 00:00,-0.01737
04/12/2008 00:00,-0.06911
05/12/2008 00:00,-0.12084
06/12/2008 00:00,-0.17258
07/12/2008 00:00,-0.22432
08/12/2008 00:00,-0.27605
09/12/2008 00:00,-0.32779
10/12/2008 00:00,-0.37953
11/12/2008 00:00,-0.43126
12/12/2008 00:00,-0.48300
13/12/2008 00:00,-0.48839
14/12/2008 00:00,-0.49377
15/12/2008 00:00,-0.49916
16/12/2008 00:00,-0.50455
17/12/2008 00:00,-0.50993
18/12/2008 00:00,-0.51532
19/12/2008 00:00,-0.52071
20/12/2008 00:00,-0.52609
21/12/2008 00:00,-0.53148
22/12/2008 00:00,-0.53687
23/12/2008 00:00,-0.54225
24/12/2008 00:00,-0.54764
25/12/2008 00:00,-0.55303
26/12/2008 00:00,-0.55841
27/12/2008 00:00,-0.56380
28/12/2008 00:00,-0.56919
29/12/2008 00:00,-0.57457
30/12/2008 00:00,-0.57996
31/12/2008 00:00,-0.58535
01/01/2009 00:00,-0.59073
02/01/2009 00:00,-0.59612
03/01/2009 00:00,-0.60151
04/01/2009 00:00,-0.60689
05/01/2009 00:00,-0.61228
06/01/2009 00:00,-0.61767
07/01/2009 00:00,-0.62305
08/01/2009 00:00,-0.62844
09/01/2009 00:00,-0.63383
10/01/2009 00:00,-0.63921
11/01/2009 00:00,-0.64460
12/01/2009 00:00,-0.64999
13/01/2009 00:00,-0.65537
14/01/2009 00:00,-0.66076
15/01/2009 00:00,-0.66615
16/01/2009 00:00,-0.67153
17/01/2009 00:00,-0.67692
18/01/2009 00:00,-0.68230
19/01/2009 00:00,-0.68769
20/01/2009 00:00,-0.69308
21/01/2009 00:00,-0.69846
22/01/2009 00:00,-0.70385
23/01/2009 00:00,-0.70924
24/01/2009 00:00,-0.71462
25/01/2009 00:00,-0.72001
26/01/2009 00:00,-0.72540
27/01/2009 00:00,-0.73078
28/01/2009 00:00,-0.73617
29/01/2009 00:00,-0.74156
30/01/2009 00:00,-0.74694
31/01/2009 00:00,-0.75233
01/02/2009 00:00,-0.75772
02/02/2009 00:00,-0.76310
03/02/2009 00:00,-0.76849
04/02/2009 00:00,-0.77388
05/02/2009 00:00,-0.77926
06/02/2009 00:00,-0.78465
07/02/2009 00:00,-0.79004
08/02/2009 00:00,-0.79542
09/02/2009 00:00,-0.80081
10/02/2009 00:00,-0.80620
11/02/2009 00:00,-0.81158
12/02/2009 00:00,-0.81697
13/02/2009 00:00,-0.82236
14/02/2009 00:00,-0.82774
15/02/2009 00:00,-0.83313
16/02/2009 00:00,-0.83852
17/02/2009 00:00,-0.84390
18/02/2009 00:00,-0.84929
19/02/2009 00:00,-0.85468
20/02/2009 00:00,-0.86006
21/02/2009 00:00,-0.86545
22/02/2009 00:00,-0.87084
23/02/2009 00:00,-0.87622
24/02/2009 00:00,-0.88161
25/02/2009 00:00,-0.88700
26/02/2009 00:00,-0.87401
27/02/2009 00:00,-0.94797
28/02/2009 00:00,-0.94001
01/03/2009 00:00,-0.92200
02/03/2009 00:00,-0.87500
03/03/2009 00:00,-0.95999
04/03/2009 00:00,-1.15586
05/03/2009 00:00,-1.00212
06/03/2009 00:00,-0.93006
07/03/2009 00:00,-0.93400
08/03/2009 00:00,-0.94000
09/03/2009 00:00,-0.95299
10/03/2009 00:00,-0.96100
11/03/2009 00:00,-0.94001
12/03/2009 00:00,-0.94500
13/03/2009 00:00,-0.93100
14/03/2009 00:00,-1.09392
15/03/2009 00:00,-1.05204
16/03/2009 00:00,-1.02202
17/03/2009 00:00,-0.95405
18/03/2009 00:00,-0.92301
19/03/2009 00:00,-0.96796
20/03/2009 00:00,-0.94101
21/03/2009 00:00,-0.94100
22/03/2009 00:00,-1.01895
23/03/2009 00:00,-0.96205
24/03/2009 00:00,-0.94000
25/03/2009 00:00,-0.96299
26/03/2009 00:00,-0.99799
27/03/2009 00:00,-0.95803
28/03/2009 00:00,-0.95100
29/03/2009 00:00,-0.96800
30/03/2009 00:00,-0.98199
31/03/2009 00:00,-0.96400
01/04/2009 00:00,-0.94401
02/04/2009 00:00,-0.99697
03/04/2009 00:00,-1.07594
04/04/2009 00:00,-1.01905
05/04/2009 00:00,-1.04997
06/04/2009 00:00,-1.00404
07/04/2009 00:00,-1.00000
08/04/2009 00:00,-1.00100
09/04/2009 00:00,-0.99300
10/04/2009 00:00,-0.99500
11/04/2009 00:00,-0.99200
12/04/2009 00:00,-0.99100
13/04/2009 00:00,-0.99500
14/04/2009 00:00,-1.01098
15/04/2009 00:00,-1.10200
16/04/2009 00:00,-1.01603
17/04/2009 00:00,-1.01400
18/04/2009 00:00,-1.02100
19/04/2009 00:00,-1.02300
20/04/2009 00:00,-1.00801
21/04/2009 00:00,-0.99001
22/04/2009 00:00,-0.98201
23/04/2009 00:00,-0.92801
24/04/2009 00:00,-1.01898
25/04/2009 00:00,-1.08394
26/04/2009 00:00,-1.15695
27/04/2009 00:00,-1.00714
28/04/2009 00:00,-0.95901
29/04/2009 00:00,-0.95000
30/04/2009 00:00,-0.95800
01/05/2009 00:00,-0.96699
02/05/2009 00:00,-0.96500
03/05/2009 00:00,-0.96400
04/05/2009 00:00,-0.96200
05/05/2009 00:00,-0.96400
06/05/2009 00:00,-0.98000
07/05/2009 00:00,-0.97101
08/05/2009 00:00,-0.97600
09/05/2009 00:00,-0.97300
10/05/2009 00:00,-0.97500
11/05/2009 00:00,-0.97700
12/05/2009 00:00,-0.97100
13/05/2009 00:00,-0.99398
14/05/2009 00:00,-0.99500
15/05/2009 00:00,-1.01198
16/05/2009 00:00,-1.02199
17/05/2009 00:00,-0.97704
18/05/2009 00:00,-0.95901
19/05/2009 00:00,-0.97299
20/05/2009 00:00,-0.97300
21/05/2009 00:00,-0.96000
22/05/2009 00:00,-0.92601
23/05/2009 00:00,-0.88903
24/05/2009 00:00,-0.93996
25/05/2009 00:00,-0.95600
26/05/2009 00:00,-0.95700
27/05/2009 00:00,-0.94801
28/05/2009 00:00,-0.94400
29/05/2009 00:00,-0.94800
30/05/2009 00:00,-0.93701
31/05/2009 00:00,-0.93200
01/06/2009 00:00,-0.94099
02/06/2009 00:00,-0.92401
03/06/2009 00:00,-0.92400
04/06/2009 00:00,-0.92200
05/06/2009 00:00,-0.90801
06/06/2009 00:00,-0.88800
07/06/2009 00:00,-0.94097
08/06/2009 00:00,-0.96299
09/06/2009 00:00,-0.97200
10/06/2009 00:00,-0.89600
11/06/2009 00:00,-0.86802
12/06/2009 00:00,-0.79602
13/06/2009 00:00,-0.81500
14/06/2009 00:00,-0.85600
15/06/2009 00:00,-0.89497
16/06/2009 00:00,-0.88401
17/06/2009 00:00,-0.88000
18/06/2009 00:00,-0.87600
19/06/2009 00:00,-0.84501
20/06/2009 00:00,-0.80104
21/06/2009 00:00,-0.87396
22/06/2009 00:00,-0.85200
23/06/2009 00:00,-0.84601
24/06/2009 00:00,-0.88696
25/06/2009 00:00,-0.87400
26/06/2009 00:00,-0.85701
27/06/2009 00:00,-0.87199
28/06/2009 00:00,-0.85202
29/06/2009 00:00,-0.83701
30/06/2009 00:00,-0.87598
01/07/2009 00:00,-0.91499
02/07/2009 00:00,-0.92700
03/07/2009 00:00,-0.95499
04/07/2009 00:00,-0.88302
05/07/2009 00:00,-0.83904
06/07/2009 00:00,-0.84200
07/07/2009 00:00,-0.81602
08/07/2009 00:00,-0.80200
09/07/2009 00:00,-0.80800
10/07/2009 00:00,-0.72001
11/07/2009 00:00,-0.76697
12/07/2009 00:00,-0.85396
13/07/2009 00:00,-0.84401
14/07/2009 00:00,-0.81702
15/07/2009 00:00,-0.83199
16/07/2009 00:00,-0.80401
17/07/2009 00:00,-0.75604
18/07/2009 00:00,-0.75300
19/07/2009 00:00,-0.76400
20/07/2009 00:00,-0.73202
21/07/2009 00:00,-0.76300
22/07/2009 00:00,-0.80197
23/07/2009 00:00,-0.77601
24/07/2009 00:00,-0.74901
25/07/2009 00:00,-0.75200
26/07/2009 00:00,-0.78400
27/07/2009 00:00,-0.79000
28/07/2009 00:00,-0.77501
29/07/2009 00:00,-0.77100
30/07/2009 00:00,-0.77800
31/07/2009 00:00,-0.78800
01/08/2009 00:00,-0.76302
02/08/2009 00:00,-0.75500
03/08/2009 00:00,-0.77799
04/08/2009 00:00,-0.75601
05/08/2009 00:00,-0.74100
06/08/2009 00:00,-0.71901
07/08/2009 00:00,-0.83689
08/08/2009 00:00,-0.72803
09/08/2009 00:00,-0.72700
10/08/2009 00:00,-0.73000
11/08/2009 00:00,-0.75599
12/08/2009 00:00,-0.75700
13/08/2009 00:00,-0.73900
14/08/2009 00:00,-0.71600
15/08/2009 00:00,-0.70500
16/08/2009 00:00,-0.80494
17/08/2009 00:00,-0.77501
18/08/2009 00:00,-0.72604
19/08/2009 00:00,-0.70301
20/08/2009 00:00,-0.73399
21/08/2009 00:00,-0.79894
22/08/2009 00:00,-0.72906
23/08/2009 00:00,-0.72001
24/08/2009 00:00,-0.82600
25/08/2009 00:00,-0.88095
26/08/2009 00:00,-0.78000
27/08/2009 00:00,-0.73803
28/08/2009 00:00,-0.72101
29/08/2009 00:00,-0.79699
30/08/2009 00:00,-0.78900
31/08/2009 00:00,-0.75700
01/09/2009 00:00,-0.72302
02/09/2009 00:00,-0.66201
03/09/2009 00:00,-0.74496
04/09/2009 00:00,-0.76198
05/09/2009 00:00,-0.72901
06/09/2009 00:00,-0.68203
07/09/2009 00:00,-0.77592
08/09/2009 00:00,-0.75702
09/09/2009 00:00,-0.72603
10/09/2009 00:00,-0.70300
11/09/2009 00:00,-0.65405
12/09/2009 00:00,-0.70700
13/09/2009 00:00,-0.79200
14/09/2009 00:00,-0.74003
15/09/2009 00:00,-0.72100
16/09/2009 00:00,-0.69401
17/09/2009 00:00,-0.78898
18/09/2009 00:00,-0.70304
19/09/2009 00:00,-0.75096
20/09/2009 00:00,-0.74100
21/09/2009 00:00,-0.68800
22/09/2009 00:00,-0.74897
23/09/2009 00:00,-0.80499
24/09/2009 00:00,-0.69607
25/09/2009 00:00,-0.74299
26/09/2009 00:00,-0.87294
27/09/2009 00:00,-0.82101
28/09/2009 00:00,-0.70010
29/09/2009 00:00,-0.64701
30/09/2009 00:00,-0.66800
01/10/2009 00:00,-0.72499
02/10/2009 00:00,-0.72500
03/10/2009 00:00,-0.71001
04/10/2009 00:00,-0.69800
05/10/2009 00:00,-0.72199
06/10/2009 00:00,-0.72300
07/10/2009 00:00,-0.72300
08/10/2009 00:00,-0.71600
09/10/2009 00:00,-0.71500
10/10/2009 00:00,-0.69501
11/10/2009 00:00,-0.66701
12/10/2009 00:00,-0.81097
13/10/2009 00:00,-0.86496
14/10/2009 00:00,-0.82401
15/10/2009 00:00,-0.81700
16/10/2009 00:00,-0.78901
17/10/2009 00:00,-0.72501
18/10/2009 00:00,-0.70302
19/10/2009 00:00,-0.67801
20/10/2009 00:00,-0.71197
21/10/2009 00:00,-0.73100
22/10/2009 00:00,-0.72101
23/10/2009 00:00,-0.71900
24/10/2009 00:00,-0.73898
25/10/2009 00:00,-0.78499
26/10/2009 00:00,-0.76501
27/10/2009 00:00,-0.74202
28/10/2009 00:00,-0.73900
29/10/2009 00:00,-0.72002
30/10/2009 00:00,-0.77996
31/10/2009 00:00,-0.76100
01/11/2009 00:00,-0.74800
02/11/2009 00:00,-0.79998
03/11/2009 00:00,-0.92090
04/11/2009 00:00,-0.81008
05/11/2009 00:00,-0.77802
06/11/2009 00:00,-0.76200
07/11/2009 00:00,-0.76300
08/11/2009 00:00,-0.75200
09/11/2009 00:00,-0.76199
10/11/2009 00:00,-0.77899
11/11/2009 00:00,-0.78500
12/11/2009 00:00,-0.79100
13/11/2009 00:00,-0.78600
14/11/2009 00:00,-0.78500
15/11/2009 00:00,-0.80099
16/11/2009 00:00,-0.84898
17/11/2009 00:00,-0.80602
18/11/2009 00:00,-0.80700
19/11/2009 00:00,-0.80300
20/11/2009 00:00,-0.83599
21/11/2009 00:00,-0.81000
22/11/2009 00:00,-0.91093
23/11/2009 00:00,-0.84905
24/11/2009 00:00,-0.83801
25/11/2009 00:00,-0.83900
26/11/2009 00:00,-0.79503
27/11/2009 00:00,-0.81100
28/11/2009 00:00,-0.97387
29/11/2009 00:00,-0.96300
30/11/2009 00:00,-0.86202
01/12/2009 00:00,-0.82001
02/12/2009 00:00,-0.78202
03/12/2009 00:00,-0.88699
04/12/2009 00:00,-0.83800
05/12/2009 00:00,-0.85200
06/12/2009 00:00,-0.83102
07/12/2009 00:00,-0.82400
08/12/2009 00:00,-0.89098
09/12/2009 00:00,-0.82903
10/12/2009 00:00,-0.92199
11/12/2009 00:00,-0.87700
12/12/2009 00:00,-0.86201
13/12/2009 00:00,-0.84202
14/12/2009 00:00,-0.82400
15/12/2009 00:00,-0.79902
16/12/2009 00:00,-0.81999
17/12/2009 00:00,-0.90798
18/12/2009 00:00,-0.88900
19/12/2009 00:00,-0.86702
20/12/2009 00:00,-0.82502
21/12/2009 00:00,-0.85700
22/12/2009 00:00,-0.82101
23/12/2009 00:00,-0.80101
24/12/2009 00:00,-0.91889
25/12/2009 00:00,-0.88501
26/12/2009 00:00,-0.86101
27/12/2009 00:00,-0.85800
28/12/2009 00:00,-0.87200
29/12/2009 00:00,-0.87200
30/12/2009 00:00,-0.84103
31/12/2009 00:00,-0.86399
01/01/2010 00:00,-0.90498
02/01/2010 00:00,-0.98598
03/01/2010 00:00,-0.89604
04/01/2010 00:00,-0.87501
05/01/2010 00:00,-0.90299
06/01/2010 00:00,-0.89500
07/01/2010 00:00,-0.87901
08/01/2010 00:00,-0.86901
09/01/2010 00:00,-0.90098
10/01/2010 00:00,-0.88701
11/01/2010 00:00,-0.87301
12/01/2010 00:00,-0.94596
13/01/2010 00:00,-0.92402
14/01/2010 00:00,-0.90201
15/01/2010 00:00,-0.90700
16/01/2010 00:00,-0.99592
17/01/2010 00:00,-1.06298
18/01/2010 00:00,-0.97705
19/01/2010 00:00,-0.91203
20/01/2010 00:00,-0.91700
21/01/2010 00:00,-0.89100
22/01/2010 00:00,-0.95698
23/01/2010 00:00,-0.96100
24/01/2010 00:00,-0.93000
25/01/2010 00:00,-0.91601
26/01/2010 00:00,-0.95299
27/01/2010 00:00,-0.93301
28/01/2010 00:00,-0.95300
29/01/2010 00:00,-0.95100
30/01/2010 00:00,-0.90802
31/01/2010 00:00,-0.98998
01/02/2010 00:00,-0.96201
02/02/2010 00:00,-0.92002
03/02/2010 00:00,-0.89000
04/02/2010 00:00,-0.93296
05/02/2010 00:00,-0.97398
06/02/2010 00:00,-0.90805
07/02/2010 00:00,-0.88600
08/02/2010 00:00,-0.88100
09/02/2010 00:00,-0.87800
10/02/2010 00:00,-0.91800
11/02/2010 00:00,-0.91500
12/02/2010 00:00,-0.87503
13/02/2010 00:00,-0.87100
14/02/2010 00:00,-0.91696
15/02/2010 00:00,-0.92200
16/02/2010 00:00,-0.86802
17/02/2010 00:00,-0.91799
18/02/2010 00:00,-0.88503
19/02/2010 00:00,-0.86301
20/02/2010 00:00,-0.84502
21/02/2010 00:00,-0.89298
22/02/2010 00:00,-0.93898
23/02/2010 00:00,-0.88004
24/02/2010 00:00,-0.88300
25/02/2010 00:00,-0.87400
26/02/2010 00:00,-0.87600
27/02/2010 00:00,-0.93898
28/02/2010 00:00,-0.94499
01/03/2010 00:00,-0.92702
02/03/2010 00:00,-0.89502
03/03/2010 00:00,-0.87102
04/03/2010 00:00,-0.85901
05/03/2010 00:00,-0.86600
06/03/2010 00:00,-0.85501
07/03/2010 00:00,-0.84701
08/03/2010 00:00,-0.97197
09/03/2010 00:00,-0.88705
10/03/2010 00:00,-0.83001
11/03/2010 00:00,-0.81801
12/03/2010 00:00,-0.79601
13/03/2010 00:00,-0.76000
14/03/2010 00:00,-0.74701
15/03/2010 00:00,-0.76499
16/03/2010 00:00,-0.74602
17/03/2010 00:00,-0.74300
18/03/2010 00:00,-0.75000
19/03/2010 00:00,-0.74800
20/03/2010 00:00,-0.73701
21/03/2010 00:00,-0.75499
22/03/2010 00:00,-0.74201
23/03/2010 00:00,-0.74500
24/03/2010 00:00,-0.73100
25/03/2010 00:00,-0.72301
26/03/2010 00:00,-0.73900
27/03/2010 00:00,-0.71900
28/03/2010 00:00,-0.69501
29/03/2010 00:00,-0.74396
30/03/2010 00:00,-0.71902
31/03/2010 00:00,-0.69501
01/04/2010 00:00,-0.70700
02/04/2010 00:00,-0.70200
03/04/2010 00:00,-0.69200
04/04/2010 00:00,-0.67602
05/04/2010 00:00,-0.66002
06/04/2010 00:00,-0.62400
07/04/2010 00:00,-0.64199
08/04/2010 00:00,-0.64899
09/04/2010 00:00,-0.62202
10/04/2010 00:00,-0.63499
11/04/2010 00:00,-0.68199
12/04/2010 00:00,-0.61305
13/04/2010 00:00,-0.59601
14/04/2010 00:00,-0.59000
15/04/2010 00:00,-0.58500
16/04/2010 00:00,-0.56900
17/04/2010 00:00,-0.56100
18/04/2010 00:00,-0.54202
19/04/2010 00:00,-0.55799
20/04/2010 00:00,-0.56400
21/04/2010 00:00,-0.54500
