"Time","A4261123"
"and","Wind Direc (Deg)"
"Date","Mean"
10/12/2008 00:00,""
11/12/2008 00:00,""
12/12/2008 00:00,""
13/12/2008 00:00,""
14/12/2008 00:00,""
15/12/2008 00:00,""
16/12/2008 00:00,""
17/12/2008 00:00,""
18/12/2008 00:00,""
19/12/2008 00:00,""
20/12/2008 00:00,""
21/12/2008 00:00,""
22/12/2008 00:00,""
23/12/2008 00:00,""
24/12/2008 00:00,""
25/12/2008 00:00,""
26/12/2008 00:00,""
27/12/2008 00:00,""
28/12/2008 00:00,""
29/12/2008 00:00,""
30/12/2008 00:00,""
31/12/2008 00:00,""
01/01/2009 00:00,""
02/01/2009 00:00,""
03/01/2009 00:00,""
04/01/2009 00:00,""
05/01/2009 00:00,""
06/01/2009 00:00,""
07/01/2009 00:00,""
08/01/2009 00:00,""
09/01/2009 00:00,""
10/01/2009 00:00,""
11/01/2009 00:00,""
12/01/2009 00:00,""
13/01/2009 00:00,""
14/01/2009 00:00,""
15/01/2009 00:00,""
16/01/2009 00:00,""
17/01/2009 00:00,""
18/01/2009 00:00,""
19/01/2009 00:00,""
20/01/2009 00:00,""
21/01/2009 00:00,""
22/01/2009 00:00,""
23/01/2009 00:00,""
24/01/2009 00:00,""
25/01/2009 00:00,""
26/01/2009 00:00,""
27/01/2009 00:00,""
28/01/2009 00:00,""
29/01/2009 00:00,""
30/01/2009 00:00,""
31/01/2009 00:00,""
01/02/2009 00:00,""
02/02/2009 00:00,""
03/02/2009 00:00,""
04/02/2009 00:00,""
05/02/2009 00:00,""
06/02/2009 00:00,""
07/02/2009 00:00,         237
08/02/2009 00:00,         178
09/02/2009 00:00,         154
10/02/2009 00:00,         156
11/02/2009 00:00,         128
12/02/2009 00:00,         127
13/02/2009 00:00,         168
14/02/2009 00:00,         209
15/02/2009 00:00,         193
16/02/2009 00:00,         219
17/02/2009 00:00,         285
18/02/2009 00:00,         355
19/02/2009 00:00,         224
20/02/2009 00:00,         184
21/02/2009 00:00,         158
22/02/2009 00:00,          11
23/02/2009 00:00,         172
24/02/2009 00:00,         122
25/02/2009 00:00,          23
26/02/2009 00:00,         355
27/02/2009 00:00,         235
28/02/2009 00:00,         189
01/03/2009 00:00,         188
02/03/2009 00:00,         344
03/03/2009 00:00,         274
04/03/2009 00:00,         229
05/03/2009 00:00,         212
06/03/2009 00:00,         219
07/03/2009 00:00,         205
08/03/2009 00:00,         162
09/03/2009 00:00,         204
10/03/2009 00:00,         204
11/03/2009 00:00,         203
12/03/2009 00:00,         209
13/03/2009 00:00,         201
14/03/2009 00:00,         233
15/03/2009 00:00,         233
16/03/2009 00:00,         217
17/03/2009 00:00,         153
18/03/2009 00:00,         335
19/03/2009 00:00,         228
20/03/2009 00:00,         341
21/03/2009 00:00,         301
22/03/2009 00:00,         213
23/03/2009 00:00,         207
24/03/2009 00:00,         329
25/03/2009 00:00,         225
26/03/2009 00:00,         231
27/03/2009 00:00,          71
28/03/2009 00:00,          18
29/03/2009 00:00,         283
30/03/2009 00:00,         182
31/03/2009 00:00,         296
01/04/2009 00:00,         349
02/04/2009 00:00,         209
03/04/2009 00:00,         219
04/04/2009 00:00,         217
05/04/2009 00:00,         216
06/04/2009 00:00,         156
07/04/2009 00:00,         104
08/04/2009 00:00,         119
09/04/2009 00:00,          54
10/04/2009 00:00,          56
11/04/2009 00:00,          45
12/04/2009 00:00,          31
13/04/2009 00:00,         215
14/04/2009 00:00,         282
15/04/2009 00:00,         247
16/04/2009 00:00,         296
