Variable Name,Min Date,Max Date,Number of Samples
WQ_NIT_AMM,14/07/2014 00:00:00,05/01/2016 15:15:00,6.000
WQ_PHY_GRN,08/10/2015 16:00:00,05/01/2016 15:15:00,6.000
WQ_PHS_FRP,14/07/2014 00:00:00,05/01/2016 15:15:00,6.000
WQ_NIT_NIT,14/07/2014 00:00:00,05/01/2016 15:15:00,9.000
WQ_DIAG_TOT_TP,14/07/2014 00:00:00,05/01/2016 15:15:00,6.000
WQ_SIL_RSI,14/07/2014 00:00:00,05/01/2016 15:15:00,6.000
WQ_DIAG_TOT_TKN,14/07/2014 00:00:00,05/01/2016 15:15:00,6.000
WQ_DIAG_TOT_TN,23/04/2015 11:10:00,05/01/2016 15:15:00,4.000
WQ_DIAG_TOT_TURBIDITY,12/09/2012 09:45:00,05/01/2016 15:15:00,28.000
pH,14/07/2014 00:00:00,23/04/2015 11:10:00,4.000
WQ_OXY_OXY,12/09/2012 09:45:00,09/12/2014 10:30:00,11.000
CONDUCTIVITY,12/09/2012 09:45:00,10/12/2014 00:00:00,18.000
WQ_CAR_DIC,12/09/2012 09:45:00,09/12/2014 10:30:00,12.000
WQ_GEO_CL,12/09/2012 09:45:00,10/12/2014 00:00:00,12.000
WQ_CAR_PH,12/09/2012 09:45:00,09/12/2014 10:30:00,15.000
TEMP,12/09/2012 09:45:00,09/12/2014 10:30:00,10.000
ALGAL_TOTAL,14/07/2014 00:00:00,14/07/2014 00:00:00,1.000
BGA,14/07/2014 00:00:00,14/07/2014 00:00:00,1.000
GEOSMIN,14/07/2014 00:00:00,14/07/2014 00:00:00,1.000
WQ_PHS_FRPADS,14/07/2014 00:00:00,14/07/2014 00:00:00,1.000
WQ_DIAG_TOT_TSS,12/09/2012 09:45:00,10/12/2014 00:00:00,18.000
WQ_TRC_SS1,12/09/2012 09:45:00,10/12/2014 00:00:00,18.000
SAL,12/09/2012 09:45:00,10/12/2014 00:00:00,18.000
