Variable Name,Min Date,Max Date,Number of Samples
WQ_NIT_AMM,12/09/2012 00:00:00,08/06/2016 10:20:00,128.000
WQ_PHY_GRN,08/10/2015 10:35:00,08/06/2016 10:20:00,81.000
WQ_OGM_DOC,05/01/2016 09:15:00,08/06/2016 10:20:00,15.000
WQ_PHS_FRP,12/09/2012 00:00:00,08/06/2016 10:20:00,128.000
WQ_NIT_NIT,12/09/2012 00:00:00,08/06/2016 10:20:00,128.000
WQ_DIAG_TOT_TP,12/09/2012 00:00:00,08/06/2016 10:20:00,128.000
WQ_SIL_RSI,12/09/2012 00:00:00,08/06/2016 10:20:00,128.000
WQ_DIAG_TOT_TKN,12/09/2012 00:00:00,08/06/2016 10:20:00,128.000
WQ_DIAG_TOT_TN,21/07/2014 00:00:00,08/06/2016 10:20:00,82.000
WQ_DIAG_TOT_TURBIDITY,12/09/2012 00:00:00,08/06/2016 10:20:00,145.000
pH,24/09/2013 10:15:00,23/04/2015 09:55:00,22.000
WQ_OXY_OXY,12/09/2012 08:15:00,10/12/2014 09:45:00,18.000
CONDUCTIVITY,12/09/2012 00:00:00,10/12/2014 09:45:00,39.000
WQ_CAR_DIC,12/09/2012 08:15:00,10/12/2014 09:45:00,21.000
WQ_GEO_CL,12/09/2012 00:00:00,10/12/2014 00:00:00,26.000
WQ_CAR_PH,12/09/2012 08:15:00,10/12/2014 09:45:00,31.000
TEMP,12/09/2012 08:15:00,10/12/2014 09:45:00,23.000
ALGAL_TOTAL,12/09/2012 08:15:00,20/01/2015 00:00:00,15.000
BGA,12/09/2012 08:15:00,20/01/2015 00:00:00,15.000
GEOSMIN,13/12/2012 12:50:00,20/01/2015 00:00:00,14.000
WQ_OGM_DON,21/07/2014 00:00:00,10/12/2014 00:00:00,7.000
WQ_OGM_PON,01/01/2008 00:00:00,01/12/2015 00:00:00,96.000
WQ_OGM_DOP,01/01/2008 00:00:00,01/12/2015 00:00:00,96.000
WQ_OGM_POP,01/01/2008 00:00:00,01/12/2015 00:00:00,96.000
WQ_PHS_FRPADS,12/09/2012 00:00:00,10/12/2014 00:00:00,26.000
WQ_PHS_FRP_ADS,01/01/2008 00:00:00,01/12/2015 00:00:00,96.000
WQ_DIAG_TOT_TSS,12/09/2012 00:00:00,10/12/2014 09:45:00,43.000
WQ_TRC_SS1,12/09/2012 00:00:00,10/12/2014 09:45:00,43.000
ON,12/09/2012 00:00:00,10/12/2014 00:00:00,26.000
OP,12/09/2012 00:00:00,10/12/2014 00:00:00,26.000
SAL,12/09/2012 00:00:00,10/12/2014 09:45:00,39.000
