ISOTime,Flow,SAL,TEMP,TRACE_1,SS1,RET,OXY,RSI,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN
01/07/2013 00:00:00,0.133252,1.300000,14.000000,0.000000,0.000000,0.000000,240.000000,20.000002,1.300000,0.980000,0.250000,0.025000,550.000061,1050.000122,70.000000,71.000000,1.500000,1.950000,43.000004
02/07/2013 00:00:00,3.824664,1.302578,14.467121,0.000000,0.000000,0.000000,285.793427,21.449709,1.103531,0.000021,0.077792,0.173388,574.393982,958.033203,72.112679,64.425011,1.537207,1.791655,45.195942
03/07/2013 00:00:00,0.000000,1.307603,13.716387,0.000000,0.000000,0.000000,306.926819,24.258270,1.057521,0.000000,0.071968,0.161137,595.333618,811.316772,73.969948,54.267220,1.571241,1.527934,46.586544
04/07/2013 00:00:00,3.199641,1.307549,12.499494,0.000000,0.000000,0.000000,322.848785,25.627100,0.934315,0.000000,0.066015,0.148382,614.222595,737.339539,75.585136,49.131779,1.600731,1.398874,47.919338
05/07/2013 00:00:00,0.000000,1.243700,13.439175,0.000000,0.000000,0.000000,315.502777,27.397810,0.687421,-0.000000,0.057573,0.131632,633.743225,712.832153,76.638290,47.992134,1.619440,1.384782,51.734379
06/07/2013 00:00:00,4.562211,1.198575,13.726381,0.000000,0.000000,0.000000,311.920593,29.672878,0.512847,-0.000000,0.049795,0.115163,649.916138,655.383850,77.727081,44.474567,1.641213,1.300251,54.752163
07/07/2013 00:00:00,6.339606,1.188186,13.108828,0.000000,0.000000,0.000000,302.431305,31.754572,0.446112,-0.000000,0.044583,0.103294,663.633301,585.277588,78.991524,39.797771,1.667609,1.178272,56.038757
08/07/2013 00:00:00,0.000000,1.162430,12.221888,0.000000,0.000000,0.000000,297.356049,33.519810,0.347516,0.000000,0.039361,0.091476,676.127014,536.930481,80.198227,36.823139,1.695033,1.103100,57.640266
09/07/2013 00:00:00,0.000000,1.151539,12.117532,0.000000,0.000000,0.000000,290.339081,35.033394,0.290123,0.000000,0.035236,0.081817,685.559204,486.630554,81.074974,33.433453,1.714020,1.013159,58.254208
10/07/2013 00:00:00,0.000000,1.152862,11.962583,0.000000,0.000000,0.000000,290.235413,35.632107,0.190867,0.000000,0.031274,0.072508,696.586609,461.411316,81.988823,31.500416,1.731568,0.965981,58.896023
11/07/2013 00:00:00,0.000000,1.157515,12.152626,0.000000,0.000000,0.000000,293.011719,35.554703,0.151169,0.000000,0.029897,0.069330,710.292725,451.268005,83.056290,30.502121,1.750726,0.946685,58.677242
