"Time","A4261045"
"and","Lake Level (m)"
"Date","Mean"
01/10/2002 00:00,""
02/10/2002 00:00,       0.793
03/10/2002 00:00,       0.499
04/10/2002 00:00,       0.669
05/10/2002 00:00,       0.806
06/10/2002 00:00,       0.868
07/10/2002 00:00,       0.669
08/10/2002 00:00,       0.638
09/10/2002 00:00,       0.791
10/10/2002 00:00,       0.810
11/10/2002 00:00,       0.825
12/10/2002 00:00,       0.733
13/10/2002 00:00,       0.631
14/10/2002 00:00,       0.703
15/10/2002 00:00,       0.807
16/10/2002 00:00,       0.716
17/10/2002 00:00,       0.795
18/10/2002 00:00,       0.766
19/10/2002 00:00,       0.666
20/10/2002 00:00,       0.727
21/10/2002 00:00,       0.772
22/10/2002 00:00,       0.740
23/10/2002 00:00,       0.465
24/10/2002 00:00,       0.751
25/10/2002 00:00,       0.722
26/10/2002 00:00,       0.775
27/10/2002 00:00,       0.779
28/10/2002 00:00,       0.797
29/10/2002 00:00,""
30/10/2002 00:00,""
31/10/2002 00:00,""
01/11/2002 00:00,""
02/11/2002 00:00,""
03/11/2002 00:00,""
04/11/2002 00:00,""
05/11/2002 00:00,""
06/11/2002 00:00,""
07/11/2002 00:00,""
08/11/2002 00:00,""
09/11/2002 00:00,""
10/11/2002 00:00,""
11/11/2002 00:00,""
12/11/2002 00:00,""
13/11/2002 00:00,""
14/11/2002 00:00,""
15/11/2002 00:00,""
16/11/2002 00:00,""
17/11/2002 00:00,""
18/11/2002 00:00,""
19/11/2002 00:00,""
20/11/2002 00:00,""
21/11/2002 00:00,""
22/11/2002 00:00,       0.656
23/11/2002 00:00,       0.670
24/11/2002 00:00,       0.646
25/11/2002 00:00,       0.700
26/11/2002 00:00,       0.528
27/11/2002 00:00,       0.660
28/11/2002 00:00,       0.688
29/11/2002 00:00,       0.611
30/11/2002 00:00,       0.661
01/12/2002 00:00,       0.720
02/12/2002 00:00,       0.663
03/12/2002 00:00,       0.563
04/12/2002 00:00,       0.425
05/12/2002 00:00,       0.366
06/12/2002 00:00,       0.543
07/12/2002 00:00,       0.666
08/12/2002 00:00,       0.578
09/12/2002 00:00,       0.562
10/12/2002 00:00,       0.592
11/12/2002 00:00,       0.573
12/12/2002 00:00,       1.092
13/12/2002 00:00,       1.246
14/12/2002 00:00,       1.491
15/12/2002 00:00,       1.146
16/12/2002 00:00,       0.785
17/12/2002 00:00,       0.605
18/12/2002 00:00,       0.449
19/12/2002 00:00,       0.567
20/12/2002 00:00,       0.186
21/12/2002 00:00,       0.425
22/12/2002 00:00,      -0.410
23/12/2002 00:00,       0.750
24/12/2002 00:00,       0.583
25/12/2002 00:00,       0.577
26/12/2002 00:00,       0.579
27/12/2002 00:00,       0.573
28/12/2002 00:00,       0.605
29/12/2002 00:00,       0.575
30/12/2002 00:00,       0.577
31/12/2002 00:00,       0.384
01/01/2003 00:00,       0.366
02/01/2003 00:00,       0.513
03/01/2003 00:00,       0.536
04/01/2003 00:00,       0.556
05/01/2003 00:00,       0.576
06/01/2003 00:00,       0.557
07/01/2003 00:00,       0.486
08/01/2003 00:00,       0.422
09/01/2003 00:00,       0.528
10/01/2003 00:00,       0.540
11/01/2003 00:00,       0.552
12/01/2003 00:00,       0.600
13/01/2003 00:00,       0.475
14/01/2003 00:00,       0.447
15/01/2003 00:00,       0.499
16/01/2003 00:00,       0.512
17/01/2003 00:00,       0.490
18/01/2003 00:00,       0.470
19/01/2003 00:00,       0.547
20/01/2003 00:00,       0.465
21/01/2003 00:00,       0.426
22/01/2003 00:00,       0.472
23/01/2003 00:00,       0.483
24/01/2003 00:00,       0.493
25/01/2003 00:00,       0.456
26/01/2003 00:00,       0.374
27/01/2003 00:00,       0.449
28/01/2003 00:00,       0.470
29/01/2003 00:00,       0.454
30/01/2003 00:00,       0.253
31/01/2003 00:00,       0.328
01/02/2003 00:00,       0.416
02/02/2003 00:00,       0.430
03/02/2003 00:00,       0.426
04/02/2003 00:00,       0.426
05/02/2003 00:00,       0.351
06/02/2003 00:00,       0.406
07/02/2003 00:00,       0.358
08/02/2003 00:00,       0.388
09/02/2003 00:00,       0.392
10/02/2003 00:00,       0.370
11/02/2003 00:00,       0.403
12/02/2003 00:00,       0.388
13/02/2003 00:00,       0.365
14/02/2003 00:00,       0.391
15/02/2003 00:00,       0.366
16/02/2003 00:00,       0.361
17/02/2003 00:00,       0.396
18/02/2003 00:00,       0.396
19/02/2003 00:00,       0.415
20/02/2003 00:00,       0.531
21/02/2003 00:00,       0.370
22/02/2003 00:00,       0.362
23/02/2003 00:00,       0.381
24/02/2003 00:00,       0.385
25/02/2003 00:00,       0.383
26/02/2003 00:00,       0.394
27/02/2003 00:00,       0.386
28/02/2003 00:00,       0.282
01/03/2003 00:00,       0.278
02/03/2003 00:00,       0.417
03/03/2003 00:00,       0.431
04/03/2003 00:00,       0.427
05/03/2003 00:00,       0.435
06/03/2003 00:00,       0.459
07/03/2003 00:00,       0.409
08/03/2003 00:00,       0.408
09/03/2003 00:00,       0.426
10/03/2003 00:00,       0.421
11/03/2003 00:00,       0.413
12/03/2003 00:00,       0.435
13/03/2003 00:00,       0.368
14/03/2003 00:00,       0.389
15/03/2003 00:00,       0.400
16/03/2003 00:00,       0.425
17/03/2003 00:00,       0.440
18/03/2003 00:00,       0.429
19/03/2003 00:00,       0.190
20/03/2003 00:00,       0.311
21/03/2003 00:00,       0.389
22/03/2003 00:00,       0.384
23/03/2003 00:00,       0.405
24/03/2003 00:00,       0.414
25/03/2003 00:00,       0.385
26/03/2003 00:00,       0.392
27/03/2003 00:00,       0.380
28/03/2003 00:00,       0.375
29/03/2003 00:00,       0.390
30/03/2003 00:00,       0.388
31/03/2003 00:00,       0.407
01/04/2003 00:00,       0.410
02/04/2003 00:00,       0.369
03/04/2003 00:00,       0.397
04/04/2003 00:00,       0.413
05/04/2003 00:00,       0.417
06/04/2003 00:00,       0.397
07/04/2003 00:00,       0.409
08/04/2003 00:00,       0.387
09/04/2003 00:00,       0.439
10/04/2003 00:00,       0.439
11/04/2003 00:00,       0.412
12/04/2003 00:00,       0.469
13/04/2003 00:00,       0.373
14/04/2003 00:00,       0.298
15/04/2003 00:00,       0.323
16/04/2003 00:00,       0.417
17/04/2003 00:00,       0.440
18/04/2003 00:00,       0.426
19/04/2003 00:00,       0.417
20/04/2003 00:00,       0.403
21/04/2003 00:00,       0.395
22/04/2003 00:00,       0.406
23/04/2003 00:00,       0.409
24/04/2003 00:00,       0.397
25/04/2003 00:00,       0.422
26/04/2003 00:00,       0.425
27/04/2003 00:00,       0.431
28/04/2003 00:00,       0.392
29/04/2003 00:00,       0.384
