"Time","A2391101"
"and","Lake Level (m)"
"Date","Mean"
10/11/2008 00:00,""
11/11/2008 00:00,       0.040
12/11/2008 00:00,       0.040
13/11/2008 00:00,       0.040
14/11/2008 00:00,       0.040
15/11/2008 00:00,       0.040
16/11/2008 00:00,       0.040
17/11/2008 00:00,       0.040
18/11/2008 00:00,       0.040
19/11/2008 00:00,       0.040
20/11/2008 00:00,       0.040
21/11/2008 00:00,       0.040
22/11/2008 00:00,       0.040
23/11/2008 00:00,       0.040
24/11/2008 00:00,       0.040
25/11/2008 00:00,       0.040
26/11/2008 00:00,       0.040
27/11/2008 00:00,       0.040
28/11/2008 00:00,       0.040
29/11/2008 00:00,       0.040
30/11/2008 00:00,       0.040
01/12/2008 00:00,       0.040
02/12/2008 00:00,       0.040
03/12/2008 00:00,       0.040
04/12/2008 00:00,       0.040
05/12/2008 00:00,       0.040
06/12/2008 00:00,       0.040
07/12/2008 00:00,       0.040
08/12/2008 00:00,       0.040
09/12/2008 00:00,       0.040
10/12/2008 00:00,       0.040
11/12/2008 00:00,       0.040
12/12/2008 00:00,       0.040
13/12/2008 00:00,       0.040
14/12/2008 00:00,       0.040
15/12/2008 00:00,       0.040
16/12/2008 00:00,       0.040
17/12/2008 00:00,       0.040
18/12/2008 00:00,       0.040
19/12/2008 00:00,       0.040
20/12/2008 00:00,       0.040
21/12/2008 00:00,       0.040
22/12/2008 00:00,       0.040
23/12/2008 00:00,       0.040
24/12/2008 00:00,       0.040
25/12/2008 00:00,       0.040
26/12/2008 00:00,       0.040
27/12/2008 00:00,       0.040
28/12/2008 00:00,       0.040
29/12/2008 00:00,       0.040
30/12/2008 00:00,       0.040
31/12/2008 00:00,       0.040
01/01/2009 00:00,       0.040
02/01/2009 00:00,       0.040
03/01/2009 00:00,       0.040
04/01/2009 00:00,       0.040
05/01/2009 00:00,       0.040
06/01/2009 00:00,       0.040
07/01/2009 00:00,       0.040
08/01/2009 00:00,       0.040
09/01/2009 00:00,       0.040
10/01/2009 00:00,       0.040
11/01/2009 00:00,       0.040
12/01/2009 00:00,       0.040
13/01/2009 00:00,       0.040
14/01/2009 00:00,       0.040
15/01/2009 00:00,       0.040
16/01/2009 00:00,       0.040
17/01/2009 00:00,       0.040
18/01/2009 00:00,       0.040
19/01/2009 00:00,       0.040
20/01/2009 00:00,       0.040
21/01/2009 00:00,       0.040
22/01/2009 00:00,       0.040
23/01/2009 00:00,       0.040
24/01/2009 00:00,       0.040
25/01/2009 00:00,       0.040
26/01/2009 00:00,       0.040
27/01/2009 00:00,       0.040
28/01/2009 00:00,       0.040
29/01/2009 00:00,       0.040
30/01/2009 00:00,       0.040
31/01/2009 00:00,       0.040
01/02/2009 00:00,       0.040
02/02/2009 00:00,       0.040
03/02/2009 00:00,       0.040
04/02/2009 00:00,       0.040
05/02/2009 00:00,       0.040
06/02/2009 00:00,       0.040
07/02/2009 00:00,       0.040
08/02/2009 00:00,       0.040
09/02/2009 00:00,       0.040
10/02/2009 00:00,       0.040
11/02/2009 00:00,       0.040
12/02/2009 00:00,       0.040
13/02/2009 00:00,       0.040
14/02/2009 00:00,       0.040
15/02/2009 00:00,       0.040
16/02/2009 00:00,       0.040
17/02/2009 00:00,       0.040
18/02/2009 00:00,       0.040
19/02/2009 00:00,       0.040
20/02/2009 00:00,       0.040
21/02/2009 00:00,       0.040
22/02/2009 00:00,       0.040
23/02/2009 00:00,       0.040
24/02/2009 00:00,       0.040
25/02/2009 00:00,       0.040
26/02/2009 00:00,       0.040
27/02/2009 00:00,       0.040
28/02/2009 00:00,       0.040
01/03/2009 00:00,       0.040
02/03/2009 00:00,       0.040
03/03/2009 00:00,       0.040
04/03/2009 00:00,       0.040
05/03/2009 00:00,       0.040
06/03/2009 00:00,       0.040
07/03/2009 00:00,       0.040
08/03/2009 00:00,       0.040
09/03/2009 00:00,       0.040
10/03/2009 00:00,       0.040
11/03/2009 00:00,       0.040
12/03/2009 00:00,       0.040
13/03/2009 00:00,       0.040
14/03/2009 00:00,       0.040
15/03/2009 00:00,       0.040
16/03/2009 00:00,       0.040
17/03/2009 00:00,       0.040
18/03/2009 00:00,       0.040
19/03/2009 00:00,       0.040
20/03/2009 00:00,       0.040
21/03/2009 00:00,       0.040
22/03/2009 00:00,       0.040
23/03/2009 00:00,       0.040
24/03/2009 00:00,       0.040
25/03/2009 00:00,       0.040
26/03/2009 00:00,       0.040
27/03/2009 00:00,       0.040
28/03/2009 00:00,       0.040
29/03/2009 00:00,       0.040
30/03/2009 00:00,       0.040
31/03/2009 00:00,       0.040
01/04/2009 00:00,       0.040
02/04/2009 00:00,       0.040
03/04/2009 00:00,       0.040
04/04/2009 00:00,       0.040
05/04/2009 00:00,       0.040
06/04/2009 00:00,       0.040
07/04/2009 00:00,       0.040
08/04/2009 00:00,       0.040
09/04/2009 00:00,       0.040
10/04/2009 00:00,       0.040
11/04/2009 00:00,       0.040
12/04/2009 00:00,       0.040
13/04/2009 00:00,       0.040
14/04/2009 00:00,       0.040
15/04/2009 00:00,       0.040
16/04/2009 00:00,       0.040
17/04/2009 00:00,       0.040
18/04/2009 00:00,       0.040
19/04/2009 00:00,       0.040
20/04/2009 00:00,       0.040
21/04/2009 00:00,       0.040
22/04/2009 00:00,       0.040
23/04/2009 00:00,       0.040
24/04/2009 00:00,       0.040
25/04/2009 00:00,       0.040
26/04/2009 00:00,       0.040
27/04/2009 00:00,       0.040
28/04/2009 00:00,       0.040
29/04/2009 00:00,       0.040
30/04/2009 00:00,       0.040
01/05/2009 00:00,       0.040
02/05/2009 00:00,       0.040
03/05/2009 00:00,       0.040
04/05/2009 00:00,       0.040
05/05/2009 00:00,       0.040
06/05/2009 00:00,       0.040
07/05/2009 00:00,       0.040
08/05/2009 00:00,       0.040
09/05/2009 00:00,       0.040
10/05/2009 00:00,       0.040
11/05/2009 00:00,       0.040
12/05/2009 00:00,       0.040
13/05/2009 00:00,       0.040
14/05/2009 00:00,       0.040
15/05/2009 00:00,       0.040
16/05/2009 00:00,       0.040
17/05/2009 00:00,       0.040
18/05/2009 00:00,       0.040
19/05/2009 00:00,       0.040
20/05/2009 00:00,       0.040
21/05/2009 00:00,       0.040
22/05/2009 00:00,       0.040
23/05/2009 00:00,       0.040
24/05/2009 00:00,       0.040
25/05/2009 00:00,       0.040
26/05/2009 00:00,       0.040
27/05/2009 00:00,       0.040
28/05/2009 00:00,       0.040
29/05/2009 00:00,       0.040
30/05/2009 00:00,       0.040
31/05/2009 00:00,       0.040
01/06/2009 00:00,       0.040
02/06/2009 00:00,       0.040
03/06/2009 00:00,       0.040
04/06/2009 00:00,       0.040
