"Time","A2391146","A2391146","A2391146"
"and","Discharge (Ml/day)","Discharge (Ml/day)","Discharge (Ml/day)"
"Date","Max","Mean","Min"
16/05/2011 00:00,"","",""
17/05/2011 00:00,       0.000,       0.000,       0.000
18/05/2011 00:00,       0.000,       0.000,       0.000
19/05/2011 00:00,     247.968,      81.548,       0.000
20/05/2011 00:00,     266.285,     207.126,     149.126
21/05/2011 00:00,     192.931,     150.496,     102.384
22/05/2011 00:00,     149.040,     123.051,      86.400
23/05/2011 00:00,     136.944,     106.743,      80.525
24/05/2011 00:00,     123.466,      94.041,      42.509
25/05/2011 00:00,      99.878,      73.271,      43.891
26/05/2011 00:00,     101.261,      74.184,      42.595
27/05/2011 00:00,      98.064,      73.290,      48.211
28/05/2011 00:00,      89.770,      71.067,      43.200
29/05/2011 00:00,      90.029,      67.463,      46.570
30/05/2011 00:00,      90.374,      67.518,      42.595
31/05/2011 00:00,      79.315,      61.168,      33.178
01/06/2011 00:00,      77.933,      57.533,      23.674
02/06/2011 00:00,      78.192,      53.376,      29.290
03/06/2011 00:00,      70.330,      50.214,      22.810
04/06/2011 00:00,      67.392,      32.810,       0.000
05/06/2011 00:00,       0.000,       0.000,       0.000
06/06/2011 00:00,       0.000,       0.000,       0.000
07/06/2011 00:00,       0.000,       0.000,       0.000
08/06/2011 00:00,       0.000,       0.000,       0.000
09/06/2011 00:00,       0.000,       0.000,       0.000
10/06/2011 00:00,       0.000,       0.000,       0.000
11/06/2011 00:00,       0.000,       0.000,       0.000
12/06/2011 00:00,       0.000,       0.000,       0.000
13/06/2011 00:00,       0.000,       0.000,       0.000
14/06/2011 00:00,       0.000,       0.000,       0.000
15/06/2011 00:00,       0.000,       0.000,       0.000
16/06/2011 00:00,       0.000,       0.000,       0.000
17/06/2011 00:00,       0.000,       0.000,       0.000
18/06/2011 00:00,       0.000,       0.000,       0.000
19/06/2011 00:00,       0.000,       0.000,       0.000
20/06/2011 00:00,       0.000,       0.000,       0.000
21/06/2011 00:00,       0.000,       0.000,       0.000
22/06/2011 00:00,       0.000,       0.000,       0.000
23/06/2011 00:00,       0.000,       0.000,       0.000
24/06/2011 00:00,       0.000,       0.000,       0.000
25/06/2011 00:00,       0.000,       0.000,       0.000
26/06/2011 00:00,       0.000,       0.000,       0.000
27/06/2011 00:00,       0.000,       0.000,       0.000
28/06/2011 00:00,       0.000,       0.000,       0.000
29/06/2011 00:00,       0.000,       0.000,       0.000
30/06/2011 00:00,       0.000,       0.000,       0.000
01/07/2011 00:00,       0.000,       0.000,       0.000
02/07/2011 00:00,       0.000,       0.000,       0.000
03/07/2011 00:00,       0.000,       0.000,       0.000
