"Time","A2391077"
"and","Water Temp. (Deg.C)"
"Date","Mean"
10/10/2006 00:00,""
11/10/2006 00:00,       15.04
12/10/2006 00:00,       15.65
13/10/2006 00:00,       15.97
14/10/2006 00:00,       16.69
15/10/2006 00:00,       16.27
16/10/2006 00:00,       15.72
17/10/2006 00:00,       15.87
18/10/2006 00:00,       16.19
19/10/2006 00:00,       16.62
20/10/2006 00:00,       16.69
21/10/2006 00:00,       15.86
22/10/2006 00:00,       15.56
23/10/2006 00:00,       15.41
24/10/2006 00:00,       15.88
25/10/2006 00:00,       16.06
26/10/2006 00:00,       15.67
27/10/2006 00:00,       15.77
28/10/2006 00:00,       15.08
29/10/2006 00:00,       14.50
30/10/2006 00:00,       14.83
31/10/2006 00:00,       15.30
01/11/2006 00:00,       15.32
02/11/2006 00:00,       16.22
03/11/2006 00:00,       16.94
04/11/2006 00:00,       17.49
05/11/2006 00:00,       17.46
06/11/2006 00:00,       16.46
07/11/2006 00:00,       15.57
08/11/2006 00:00,       15.03
09/11/2006 00:00,       15.33
10/11/2006 00:00,       15.64
11/11/2006 00:00,       16.19
12/11/2006 00:00,       16.66
13/11/2006 00:00,       16.83
14/11/2006 00:00,       15.95
15/11/2006 00:00,       13.43
16/11/2006 00:00,       13.36
17/11/2006 00:00,       14.11
18/11/2006 00:00,       14.91
19/11/2006 00:00,       15.87
20/11/2006 00:00,       17.14
21/11/2006 00:00,       18.45
22/11/2006 00:00,       17.66
23/11/2006 00:00,       17.41
24/11/2006 00:00,       18.31
25/11/2006 00:00,       18.90
26/11/2006 00:00,       18.38
27/11/2006 00:00,       17.84
28/11/2006 00:00,       17.82
29/11/2006 00:00,       18.23
30/11/2006 00:00,       18.26
01/12/2006 00:00,       18.86
02/12/2006 00:00,       17.86
03/12/2006 00:00,       17.41
04/12/2006 00:00,       17.90
05/12/2006 00:00,       19.20
06/12/2006 00:00,       19.59
07/12/2006 00:00,       19.09
08/12/2006 00:00,       18.61
09/12/2006 00:00,       19.54
10/12/2006 00:00,       20.54
11/12/2006 00:00,       19.72
12/12/2006 00:00,""
13/12/2006 00:00,""
14/12/2006 00:00,""
15/12/2006 00:00,""
16/12/2006 00:00,""
17/12/2006 00:00,""
18/12/2006 00:00,""
19/12/2006 00:00,""
20/12/2006 00:00,""
21/12/2006 00:00,""
22/12/2006 00:00,""
23/12/2006 00:00,""
24/12/2006 00:00,""
25/12/2006 00:00,""
26/12/2006 00:00,""
27/12/2006 00:00,""
28/12/2006 00:00,""
29/12/2006 00:00,""
30/12/2006 00:00,""
31/12/2006 00:00,""
01/01/2007 00:00,""
02/01/2007 00:00,""
03/01/2007 00:00,""
04/01/2007 00:00,""
05/01/2007 00:00,""
06/01/2007 00:00,""
07/01/2007 00:00,""
08/01/2007 00:00,""
09/01/2007 00:00,""
10/01/2007 00:00,""
11/01/2007 00:00,""
12/01/2007 00:00,""
13/01/2007 00:00,""
14/01/2007 00:00,""
15/01/2007 00:00,""
16/01/2007 00:00,""
17/01/2007 00:00,""
18/01/2007 00:00,""
19/01/2007 00:00,""
20/01/2007 00:00,""
21/01/2007 00:00,""
22/01/2007 00:00,""
23/01/2007 00:00,""
24/01/2007 00:00,""
25/01/2007 00:00,""
26/01/2007 00:00,""
27/01/2007 00:00,""
28/01/2007 00:00,""
29/01/2007 00:00,""
30/01/2007 00:00,""
31/01/2007 00:00,""
01/02/2007 00:00,""
02/02/2007 00:00,""
03/02/2007 00:00,""
04/02/2007 00:00,""
05/02/2007 00:00,""
06/02/2007 00:00,""
07/02/2007 00:00,""
08/02/2007 00:00,""
09/02/2007 00:00,""
10/02/2007 00:00,""
11/02/2007 00:00,""
12/02/2007 00:00,""
13/02/2007 00:00,""
14/02/2007 00:00,""
15/02/2007 00:00,""
16/02/2007 00:00,""
17/02/2007 00:00,""
18/02/2007 00:00,""
19/02/2007 00:00,""
20/02/2007 00:00,""
21/02/2007 00:00,""
22/02/2007 00:00,""
23/02/2007 00:00,""
24/02/2007 00:00,""
25/02/2007 00:00,""
26/02/2007 00:00,""
27/02/2007 00:00,""
28/02/2007 00:00,""
01/03/2007 00:00,""
02/03/2007 00:00,""
03/03/2007 00:00,""
04/03/2007 00:00,""
05/03/2007 00:00,""
06/03/2007 00:00,""
07/03/2007 00:00,""
08/03/2007 00:00,""
09/03/2007 00:00,       18.96
10/03/2007 00:00,       19.39
11/03/2007 00:00,       19.77
12/03/2007 00:00,       18.26
13/03/2007 00:00,       17.32
14/03/2007 00:00,       17.48
15/03/2007 00:00,       18.05
16/03/2007 00:00,       19.56
17/03/2007 00:00,       20.35
18/03/2007 00:00,       19.98
19/03/2007 00:00,       19.35
20/03/2007 00:00,       19.62
21/03/2007 00:00,       20.48
22/03/2007 00:00,       21.10
23/03/2007 00:00,       21.90
24/03/2007 00:00,       18.75
25/03/2007 00:00,       17.54
26/03/2007 00:00,       16.92
27/03/2007 00:00,       17.40
28/03/2007 00:00,       18.45
29/03/2007 00:00,       17.15
30/03/2007 00:00,       15.20
31/03/2007 00:00,       16.55
01/04/2007 00:00,       16.90
02/04/2007 00:00,       16.87
03/04/2007 00:00,       17.18
04/04/2007 00:00,       16.72
05/04/2007 00:00,       16.87
06/04/2007 00:00,       16.27
07/04/2007 00:00,       15.97
08/04/2007 00:00,       16.13
09/04/2007 00:00,       16.86
10/04/2007 00:00,       18.24
11/04/2007 00:00,       18.58
12/04/2007 00:00,       18.17
13/04/2007 00:00,       18.37
14/04/2007 00:00,       18.84
15/04/2007 00:00,       18.71
16/04/2007 00:00,       18.13
17/04/2007 00:00,       17.24
18/04/2007 00:00,       16.96
19/04/2007 00:00,       17.22
20/04/2007 00:00,       17.84
21/04/2007 00:00,       18.27
22/04/2007 00:00,       17.37
23/04/2007 00:00,       16.58
24/04/2007 00:00,       16.19
25/04/2007 00:00,       16.20
26/04/2007 00:00,       16.05
27/04/2007 00:00,       15.25
28/04/2007 00:00,       15.49
29/04/2007 00:00,       16.01
30/04/2007 00:00,       16.65
01/05/2007 00:00,       16.16
02/05/2007 00:00,       16.04
03/05/2007 00:00,       15.69
04/05/2007 00:00,       15.22
05/05/2007 00:00,       16.33
06/05/2007 00:00,       16.99
07/05/2007 00:00,       16.45
08/05/2007 00:00,       15.43
09/05/2007 00:00,       14.69
10/05/2007 00:00,       14.55
11/05/2007 00:00,       14.89
12/05/2007 00:00,       14.97
13/05/2007 00:00,       15.03
14/05/2007 00:00,       15.92
15/05/2007 00:00,       16.32
16/05/2007 00:00,       16.09
17/05/2007 00:00,       16.29
18/05/2007 00:00,       16.38
19/05/2007 00:00,       15.37
20/05/2007 00:00,       14.34
21/05/2007 00:00,       13.37
22/05/2007 00:00,       12.14
23/05/2007 00:00,       12.99
24/05/2007 00:00,       13.93
25/05/2007 00:00,       14.63
26/05/2007 00:00,       14.15
27/05/2007 00:00,       12.62
28/05/2007 00:00,       12.82
29/05/2007 00:00,       13.21
30/05/2007 00:00,       11.42
31/05/2007 00:00,       12.17
01/06/2007 00:00,       12.47
02/06/2007 00:00,       12.13
03/06/2007 00:00,       12.05
04/06/2007 00:00,       11.63
05/06/2007 00:00,       11.96
06/06/2007 00:00,       12.17
07/06/2007 00:00,       12.27
08/06/2007 00:00,       12.01
09/06/2007 00:00,       11.88
10/06/2007 00:00,       12.15
11/06/2007 00:00,       11.71
12/06/2007 00:00,       11.10
13/06/2007 00:00,       10.90
14/06/2007 00:00,       11.11
15/06/2007 00:00,       11.23
16/06/2007 00:00,       11.39
17/06/2007 00:00,       10.55
18/06/2007 00:00,        9.99
19/06/2007 00:00,        9.49
20/06/2007 00:00,        9.62
21/06/2007 00:00,        9.88
22/06/2007 00:00,       10.20
23/06/2007 00:00,       10.01
24/06/2007 00:00,        8.90
25/06/2007 00:00,        8.14
26/06/2007 00:00,        8.73
27/06/2007 00:00,        9.43
28/06/2007 00:00,       10.22
29/06/2007 00:00,       10.53
30/06/2007 00:00,       10.81
01/07/2007 00:00,       11.19
02/07/2007 00:00,       11.18
03/07/2007 00:00,       11.42
04/07/2007 00:00,       11.46
05/07/2007 00:00,       10.43
06/07/2007 00:00,        9.71
07/07/2007 00:00,        9.96
08/07/2007 00:00,       10.57
09/07/2007 00:00,       10.58
10/07/2007 00:00,       10.32
11/07/2007 00:00,       10.06
12/07/2007 00:00,       10.37
13/07/2007 00:00,       10.23
14/07/2007 00:00,       10.35
15/07/2007 00:00,       10.28
16/07/2007 00:00,       10.34
17/07/2007 00:00,        9.90
18/07/2007 00:00,        8.81
19/07/2007 00:00,        9.04
20/07/2007 00:00,        9.01
21/07/2007 00:00,        9.25
22/07/2007 00:00,        8.77
23/07/2007 00:00,        8.32
24/07/2007 00:00,        8.58
25/07/2007 00:00,        9.18
26/07/2007 00:00,        9.86
27/07/2007 00:00,       10.94
28/07/2007 00:00,       11.25
29/07/2007 00:00,       11.29
30/07/2007 00:00,       11.51
31/07/2007 00:00,       11.61
01/08/2007 00:00,       12.01
02/08/2007 00:00,       12.10
03/08/2007 00:00,       11.17
04/08/2007 00:00,       10.77
05/08/2007 00:00,       11.03
06/08/2007 00:00,       11.51
07/08/2007 00:00,       11.54
08/08/2007 00:00,       11.93
09/08/2007 00:00,       12.58
10/08/2007 00:00,       13.23
11/08/2007 00:00,       13.81
12/08/2007 00:00,       13.00
13/08/2007 00:00,       12.58
14/08/2007 00:00,       11.72
15/08/2007 00:00,       10.93
16/08/2007 00:00,       10.79
17/08/2007 00:00,       11.05
18/08/2007 00:00,       11.55
19/08/2007 00:00,       12.16
20/08/2007 00:00,       12.05
21/08/2007 00:00,       12.02
22/08/2007 00:00,       12.16
23/08/2007 00:00,       12.24
24/08/2007 00:00,       12.34
25/08/2007 00:00,       12.95
26/08/2007 00:00,       13.66
27/08/2007 00:00,       14.02
28/08/2007 00:00,       14.57
29/08/2007 00:00,       14.58
30/08/2007 00:00,       14.25
31/08/2007 00:00,       13.53
01/09/2007 00:00,       12.74
02/09/2007 00:00,       12.65
03/09/2007 00:00,       12.51
04/09/2007 00:00,       12.62
05/09/2007 00:00,       12.44
06/09/2007 00:00,       12.45
07/09/2007 00:00,       13.19
08/09/2007 00:00,       13.82
09/09/2007 00:00,       13.84
10/09/2007 00:00,       13.51
11/09/2007 00:00,       13.54
12/09/2007 00:00,       13.80
13/09/2007 00:00,       14.00
14/09/2007 00:00,       13.67
15/09/2007 00:00,       13.68
16/09/2007 00:00,       13.37
17/09/2007 00:00,       13.03
18/09/2007 00:00,       13.09
19/09/2007 00:00,       13.76
20/09/2007 00:00,       13.20
21/09/2007 00:00,       13.99
22/09/2007 00:00,       14.37
23/09/2007 00:00,       14.68
24/09/2007 00:00,       14.87
25/09/2007 00:00,       14.60
26/09/2007 00:00,       14.95
27/09/2007 00:00,       14.94
28/09/2007 00:00,       12.65
29/09/2007 00:00,       11.89
30/09/2007 00:00,       13.52
01/10/2007 00:00,       14.55
02/10/2007 00:00,       14.84
03/10/2007 00:00,       14.83
04/10/2007 00:00,       13.71
05/10/2007 00:00,       14.61
06/10/2007 00:00,       14.35
07/10/2007 00:00,       14.70
08/10/2007 00:00,       15.17
09/10/2007 00:00,       15.89
10/10/2007 00:00,       15.44
11/10/2007 00:00,       15.51
12/10/2007 00:00,       14.86
13/10/2007 00:00,       14.17
14/10/2007 00:00,       14.36
15/10/2007 00:00,       14.61
16/10/2007 00:00,       14.20
17/10/2007 00:00,       14.45
18/10/2007 00:00,       14.41
19/10/2007 00:00,       14.87
20/10/2007 00:00,       16.00
21/10/2007 00:00,       16.75
22/10/2007 00:00,       16.70
23/10/2007 00:00,       16.10
24/10/2007 00:00,       15.88
25/10/2007 00:00,       16.10
26/10/2007 00:00,       16.62
27/10/2007 00:00,       16.74
28/10/2007 00:00,       16.53
29/10/2007 00:00,       14.07
30/10/2007 00:00,       15.00
31/10/2007 00:00,       15.73
01/11/2007 00:00,       15.68
02/11/2007 00:00,       15.78
03/11/2007 00:00,       15.08
04/11/2007 00:00,       13.34
05/11/2007 00:00,       13.10
06/11/2007 00:00,       13.85
07/11/2007 00:00,       15.24
08/11/2007 00:00,       16.53
09/11/2007 00:00,       18.17
10/11/2007 00:00,       19.80
11/11/2007 00:00,       20.03
12/11/2007 00:00,       20.20
13/11/2007 00:00,       20.34
14/11/2007 00:00,       20.40
15/11/2007 00:00,       20.68
16/11/2007 00:00,       21.89
17/11/2007 00:00,       21.64
18/11/2007 00:00,       21.14
19/11/2007 00:00,       21.48
20/11/2007 00:00,       20.77
21/11/2007 00:00,       19.11
22/11/2007 00:00,       18.25
23/11/2007 00:00,       18.28
24/11/2007 00:00,       18.72
25/11/2007 00:00,       18.72
26/11/2007 00:00,       18.38
27/11/2007 00:00,       18.83
28/11/2007 00:00,       19.31
29/11/2007 00:00,       19.90
30/11/2007 00:00,       19.88
01/12/2007 00:00,       19.95
02/12/2007 00:00,       19.67
03/12/2007 00:00,       19.73
04/12/2007 00:00,       19.21
05/12/2007 00:00,       19.64
06/12/2007 00:00,       19.67
07/12/2007 00:00,       19.67
08/12/2007 00:00,       19.99
09/12/2007 00:00,       20.05
10/12/2007 00:00,       18.72
11/12/2007 00:00,       18.87
12/12/2007 00:00,       19.41
13/12/2007 00:00,       19.20
14/12/2007 00:00,       19.62
15/12/2007 00:00,       20.23
16/12/2007 00:00,       19.60
17/12/2007 00:00,       19.05
18/12/2007 00:00,       18.45
19/12/2007 00:00,       18.72
20/12/2007 00:00,       19.85
21/12/2007 00:00,       20.27
22/12/2007 00:00,       18.75
23/12/2007 00:00,       18.33
24/12/2007 00:00,       18.08
25/12/2007 00:00,       18.42
26/12/2007 00:00,       18.25
27/12/2007 00:00,       18.53
28/12/2007 00:00,       19.49
29/12/2007 00:00,       21.17
30/12/2007 00:00,       21.94
31/12/2007 00:00,       21.12
01/01/2008 00:00,""
02/01/2008 00:00,""
03/01/2008 00:00,""
04/01/2008 00:00,""
05/01/2008 00:00,""
06/01/2008 00:00,""
07/01/2008 00:00,""
08/01/2008 00:00,""
09/01/2008 00:00,""
10/01/2008 00:00,""
11/01/2008 00:00,""
12/01/2008 00:00,""
13/01/2008 00:00,""
14/01/2008 00:00,""
15/01/2008 00:00,""
16/01/2008 00:00,""
17/01/2008 00:00,""
18/01/2008 00:00,""
19/01/2008 00:00,""
20/01/2008 00:00,""
21/01/2008 00:00,""
22/01/2008 00:00,""
23/01/2008 00:00,""
24/01/2008 00:00,""
25/01/2008 00:00,""
26/01/2008 00:00,""
27/01/2008 00:00,""
28/01/2008 00:00,""
29/01/2008 00:00,""
30/01/2008 00:00,""
31/01/2008 00:00,""
01/02/2008 00:00,""
02/02/2008 00:00,""
03/02/2008 00:00,""
04/02/2008 00:00,""
05/02/2008 00:00,""
06/02/2008 00:00,""
07/02/2008 00:00,""
08/02/2008 00:00,""
09/02/2008 00:00,""
10/02/2008 00:00,""
11/02/2008 00:00,""
12/02/2008 00:00,""
13/02/2008 00:00,""
14/02/2008 00:00,""
15/02/2008 00:00,""
16/02/2008 00:00,""
17/02/2008 00:00,""
18/02/2008 00:00,""
19/02/2008 00:00,""
20/02/2008 00:00,""
21/02/2008 00:00,""
22/02/2008 00:00,""
23/02/2008 00:00,""
24/02/2008 00:00,""
25/02/2008 00:00,""
26/02/2008 00:00,""
27/02/2008 00:00,""
28/02/2008 00:00,""
29/02/2008 00:00,""
01/03/2008 00:00,""
02/03/2008 00:00,""
03/03/2008 00:00,""
04/03/2008 00:00,""
05/03/2008 00:00,""
06/03/2008 00:00,""
07/03/2008 00:00,""
08/03/2008 00:00,""
09/03/2008 00:00,""
10/03/2008 00:00,""
11/03/2008 00:00,""
12/03/2008 00:00,""
13/03/2008 00:00,""
14/03/2008 00:00,""
15/03/2008 00:00,""
16/03/2008 00:00,""
17/03/2008 00:00,""
18/03/2008 00:00,""
19/03/2008 00:00,""
20/03/2008 00:00,""
21/03/2008 00:00,""
22/03/2008 00:00,""
23/03/2008 00:00,""
24/03/2008 00:00,""
25/03/2008 00:00,""
26/03/2008 00:00,""
27/03/2008 00:00,""
28/03/2008 00:00,""
29/03/2008 00:00,""
30/03/2008 00:00,""
31/03/2008 00:00,""
01/04/2008 00:00,""
02/04/2008 00:00,""
03/04/2008 00:00,""
04/04/2008 00:00,""
05/04/2008 00:00,""
06/04/2008 00:00,""
07/04/2008 00:00,""
08/04/2008 00:00,""
09/04/2008 00:00,""
10/04/2008 00:00,""
11/04/2008 00:00,""
12/04/2008 00:00,""
13/04/2008 00:00,""
14/04/2008 00:00,""
15/04/2008 00:00,""
16/04/2008 00:00,""
17/04/2008 00:00,""
18/04/2008 00:00,""
19/04/2008 00:00,""
20/04/2008 00:00,""
21/04/2008 00:00,""
22/04/2008 00:00,""
23/04/2008 00:00,""
24/04/2008 00:00,""
25/04/2008 00:00,""
26/04/2008 00:00,""
27/04/2008 00:00,""
28/04/2008 00:00,""
29/04/2008 00:00,""
30/04/2008 00:00,""
01/05/2008 00:00,""
02/05/2008 00:00,""
03/05/2008 00:00,""
04/05/2008 00:00,""
05/05/2008 00:00,""
06/05/2008 00:00,""
07/05/2008 00:00,""
08/05/2008 00:00,""
09/05/2008 00:00,""
10/05/2008 00:00,""
11/05/2008 00:00,""
12/05/2008 00:00,""
13/05/2008 00:00,""
14/05/2008 00:00,""
15/05/2008 00:00,""
16/05/2008 00:00,""
17/05/2008 00:00,""
18/05/2008 00:00,""
19/05/2008 00:00,""
20/05/2008 00:00,""
21/05/2008 00:00,""
22/05/2008 00:00,""
23/05/2008 00:00,""
24/05/2008 00:00,""
25/05/2008 00:00,""
26/05/2008 00:00,""
27/05/2008 00:00,""
28/05/2008 00:00,""
29/05/2008 00:00,""
30/05/2008 00:00,""
31/05/2008 00:00,""
01/06/2008 00:00,""
02/06/2008 00:00,""
03/06/2008 00:00,""
04/06/2008 00:00,""
05/06/2008 00:00,""
06/06/2008 00:00,""
07/06/2008 00:00,""
08/06/2008 00:00,""
09/06/2008 00:00,""
10/06/2008 00:00,""
11/06/2008 00:00,""
12/06/2008 00:00,""
13/06/2008 00:00,""
14/06/2008 00:00,""
15/06/2008 00:00,""
16/06/2008 00:00,""
17/06/2008 00:00,""
18/06/2008 00:00,""
19/06/2008 00:00,""
20/06/2008 00:00,""
21/06/2008 00:00,""
22/06/2008 00:00,""
23/06/2008 00:00,""
24/06/2008 00:00,""
25/06/2008 00:00,""
26/06/2008 00:00,""
27/06/2008 00:00,""
28/06/2008 00:00,""
29/06/2008 00:00,""
30/06/2008 00:00,""
01/07/2008 00:00,""
02/07/2008 00:00,""
03/07/2008 00:00,""
04/07/2008 00:00,""
05/07/2008 00:00,""
06/07/2008 00:00,""
07/07/2008 00:00,""
08/07/2008 00:00,""
09/07/2008 00:00,""
10/07/2008 00:00,""
11/07/2008 00:00,""
12/07/2008 00:00,""
13/07/2008 00:00,""
14/07/2008 00:00,""
15/07/2008 00:00,""
16/07/2008 00:00,""
17/07/2008 00:00,""
18/07/2008 00:00,""
19/07/2008 00:00,""
20/07/2008 00:00,""
21/07/2008 00:00,""
22/07/2008 00:00,""
23/07/2008 00:00,""
24/07/2008 00:00,""
25/07/2008 00:00,""
26/07/2008 00:00,""
27/07/2008 00:00,""
28/07/2008 00:00,""
29/07/2008 00:00,""
30/07/2008 00:00,""
31/07/2008 00:00,""
01/08/2008 00:00,""
02/08/2008 00:00,""
03/08/2008 00:00,""
04/08/2008 00:00,""
05/08/2008 00:00,""
06/08/2008 00:00,""
07/08/2008 00:00,""
08/08/2008 00:00,""
09/08/2008 00:00,""
10/08/2008 00:00,""
11/08/2008 00:00,""
12/08/2008 00:00,""
13/08/2008 00:00,""
14/08/2008 00:00,""
15/08/2008 00:00,""
16/08/2008 00:00,""
17/08/2008 00:00,""
18/08/2008 00:00,""
19/08/2008 00:00,""
20/08/2008 00:00,""
21/08/2008 00:00,""
22/08/2008 00:00,""
23/08/2008 00:00,""
24/08/2008 00:00,""
25/08/2008 00:00,""
26/08/2008 00:00,""
27/08/2008 00:00,""
28/08/2008 00:00,""
29/08/2008 00:00,""
30/08/2008 00:00,""
31/08/2008 00:00,""
01/09/2008 00:00,""
02/09/2008 00:00,""
03/09/2008 00:00,""
04/09/2008 00:00,""
05/09/2008 00:00,""
06/09/2008 00:00,""
07/09/2008 00:00,""
08/09/2008 00:00,""
09/09/2008 00:00,""
10/09/2008 00:00,""
11/09/2008 00:00,""
12/09/2008 00:00,""
13/09/2008 00:00,""
14/09/2008 00:00,""
15/09/2008 00:00,""
16/09/2008 00:00,""
17/09/2008 00:00,""
18/09/2008 00:00,""
19/09/2008 00:00,""
20/09/2008 00:00,""
21/09/2008 00:00,""
22/09/2008 00:00,""
23/09/2008 00:00,""
24/09/2008 00:00,""
25/09/2008 00:00,""
26/09/2008 00:00,""
27/09/2008 00:00,""
28/09/2008 00:00,""
29/09/2008 00:00,""
30/09/2008 00:00,""
01/10/2008 00:00,""
02/10/2008 00:00,""
03/10/2008 00:00,""
04/10/2008 00:00,""
05/10/2008 00:00,""
06/10/2008 00:00,""
07/10/2008 00:00,""
08/10/2008 00:00,""
09/10/2008 00:00,""
10/10/2008 00:00,""
11/10/2008 00:00,""
12/10/2008 00:00,""
