Variable Name,Min Date,Max Date,Number of Samples
WQ_NIT_AMM,15/07/2014 10:50:00,03/02/2016 09:55:00,10.000
WQ_PHY_GRN,15/10/2015 10:35:00,03/02/2016 09:55:00,6.000
WQ_OGM_DOC,15/07/2014 10:50:00,03/02/2016 09:55:00,7.000
WQ_PHS_FRP,15/07/2014 10:50:00,03/02/2016 09:55:00,10.000
WQ_NIT_NIT,15/07/2014 10:50:00,03/02/2016 09:55:00,10.000
WQ_DIAG_TOT_TP,15/07/2014 10:50:00,03/02/2016 09:55:00,10.000
WQ_SIL_RSI,18/09/2014 10:30:00,09/12/2014 12:30:00,3.000
WQ_DIAG_TOT_TKN,15/07/2014 10:50:00,03/02/2016 09:55:00,10.000
WQ_DIAG_TOT_TURBIDITY,15/07/2014 10:50:00,03/02/2016 09:55:00,7.000
pH,15/07/2014 10:50:00,03/02/2016 09:55:00,7.000
